file_id	perseus_id	perseus_author	perseus_title	wikidata_work_id	wikidata_work_label	author_wikidata_id	author_impact_date	cliopatria_polity	genre	form_of_creative_work	instance_of	mentioned_polities_in_work	mentioned_polity_reasoning	mentioned_time_reference	mentioned_time_start_in_work	mentioned_time_end_in_work	mentioned_time_reasoning	main_language	editors	pub_date	n_words	n_characters	n_pages	file_path	selected_english_translation	historian	author_code	languages	wikidata_author_in_db	confidence	description	occupations	birthdate	deathdate	impact_date_precision
tlg0007.tlg118.perseus-eng3	tlg0007.tlg118	Plutarch	Precepts of Statecraft	Q21504194	De tuenda sanitate praecepta	Q41523	75	Roman Empire;(Roman Empire)	essay		literary work	Roman Empire; Classical Greek poleis	Advice for young Greeks entering politics under Roman imperial administration, referencing past Greek autonomy.	mixed	-500	100	Discusses contemporary local governance in the Roman Empire while citing classical Athenian and Spartan precedents.	English	William Clark Helmbold	1936	21689	124072	87	tlg0007/tlg118/tlg0007.tlg118.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat	Plutarch	72	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg110.perseus-eng2	tlg0007.tlg110	Plutarch	Of Banishment, or Flying One's Country.	Q87210075	Life of Agis	Q41523	75	Roman Empire;(Roman Empire)	biography		literary work	Roman Empire; Classical Greek poleis	A consolatory essay for an exile, drawing on historical examples of banishment from various Greek states and Rome.	mixed	-600	100	Draws on both archaic/classical exempla and the contemporary reality of exile in the Roman imperial period.	English	William W. Goodwin; John Patrick	1874	6708	37318	27	tlg0007/tlg110/tlg0007.tlg110.perseus-eng2.xml	1	1	tlg0007	eng; grc; lat	Plutarch	72	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg099.perseus-eng3	tlg0007.tlg099	Plutarch	Whether vice be sufficient to cause unhappiness	Q56563484	Iside e Osiride	Q41523	75	Roman Empire;(Roman Empire)			version, edition or translation	Greek philosophical tradition (pan-Hellenic)	A philosophical discourse on ethics using general Greek cultural and literary references.	past	-500	100	Utilizes classical literary and philosophical examples to argue a perennial ethical point.	English	William Clark Helmbold	1939	1968	11434	8	tlg0007/tlg099/tlg0007.tlg099.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat; deu	Plutarch	72	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg078.perseus-eng3	tlg0007.tlg078	Plutarch	Advice to Bride and Groom	Q87198188	Epitome libri de animae procreatione in Timaeo	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Classical Greek poleis	Practical advice for a newly married couple in Plutarch's circle, utilizing Greek and Roman customs.	contemporary	70	110	Written as a contemporary occasional piece for Pollianus and Eurydice during Plutarch's lifetime.	English	Frank Cole Babbitt	1928	7174	40852	29	tlg0007/tlg078/tlg0007.tlg078.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat; deu	Plutarch	72	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg112.perseus-eng2	tlg0007.tlg112	Plutarch	Symposiacs	Q110253751	Lysias	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Classical Greek poleis	Table-talk conversations among Plutarch's contemporaries, discussing science, history, and literature.	contemporary	70	115	Records symposia and intellectual life during Plutarch's own career in the Roman Empire.	English	William W. Goodwin; Thomas Creech	1874	85592	486219	342	tlg0007/tlg112/tlg0007.tlg112.perseus-eng2.xml	1	1	tlg0007	eng; grc; lat	Pseudo-Plutarch	72	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg068.perseus-eng3	tlg0007.tlg068	Plutarch	How the Young Man Should Study Poetry	Q87195455	De fortuna	Q41523	75	Roman Empire;(Roman Empire)			literary work	Classical Greek poleis	An educational treatise on how to interpret classical Greek poets like Homer and Hesiod.	past	-800	-300	Focuses on the interpretation of the Greek poetic canon from the Archaic to the Classical periods.	English	Frank Cole Babbitt	1927	17324	98410	69	tlg0007/tlg068/tlg0007.tlg068.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat; deu	Plutarch	72	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg116.perseus-eng3	tlg0007.tlg116	Plutarch	To an Uneducated Ruler	Q110502331	Parallel lives of Aristides and Cato the Elder	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Hellenistic Kingdoms	A discourse on the responsibilities of power, likely addressed to a Roman official or local magistrate.	mixed	-300	100	Addresses contemporary governance while citing Hellenistic and Classical models of the 'philosopher king'.	English	William Clark Helmbold	1936	2765	15608	11	tlg0007/tlg116/tlg0007.tlg116.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat	Plutarch	71	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg128.perseus-eng3	tlg0007.tlg128	Plutarch	Whether fire or water is most useful	Q11893746	De fraterno amore	Q41523	75	Roman Empire;(Roman Empire)			literary work	Greek philosophical tradition (pan-Hellenic)	A rhetorical exercise (declamatio) comparing the utility of elements within a Greek scientific framework.	past	-500	100	Engages with long-standing Greek natural philosophy and rhetorical traditions.	English	Harold Cherniss; William C. Helmbold	1957	3103	17596	12	tlg0007/tlg128/tlg0007.tlg128.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat; deu	Plutarch	71	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg104.perseus-eng2	tlg0007.tlg104	Plutarch	Of Bashfulness	Q87207955	Life of Theseus	Q41523	75	Roman Empire;(Roman Empire)	biography		literary work	Roman Empire; Classical Greek poleis	A moral essay on overcoming excessive shyness, using historical anecdotes from Greece and Rome.	mixed	-500	100	Combines contemporary psychological advice with historical examples of public figures.	English	William W. Goodwin; Thomas Hoy	1874	6085	34148	24	tlg0007/tlg104/tlg0007.tlg104.perseus-eng2.xml	1	1	tlg0007	grc; eng; lat	Plutarch	71	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg082b.perseus-eng2	tlg0007.tlg082b	Plutarch	Sayings of Spartan Women	Q110502341	Parallel lives of Agis and Cleomenes and Tiberius and Gaius Gracchus	Q41523	75	Roman Empire;(Roman Empire)			literary work	Classical Sparta; Archaic Sparta	A collection of sayings attributed to Spartan women, documenting their unique social status and laconic wit.	past	-700	-200	Documents the traditional sayings of Spartan women from the legendary past through the Hellenistic era.	English	Frank Cole Babbitt	1931	2263	12313	9	tlg0007/tlg082b/tlg0007.tlg082b.perseus-eng2.xml	1	1	tlg0007	grc; eng; lat	Plutarch	71	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg115.perseus-eng3	tlg0007.tlg115	Plutarch	That a Philosopher Ought to Converse Especially with Men in Power	Q110253766	Decrees	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Classical Greek poleis	Argues that philosophers should advise political leaders, reflecting Plutarch's own role in the Roman Empire.	mixed	-400	110	Addresses the contemporary relationship between intellectuals and Roman power, citing Socratic and Platonic precedents.	English	Harold North Fowler	1936	2988	17198	12	tlg0007/tlg115/tlg0007.tlg115.perseus-eng3.xml	1	1	tlg0007	grc; eng; lat	Pseudo-Plutarch	71	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg098.perseus-eng3	tlg0007.tlg098	Plutarch	On Affection for Offspring	Q87196905	Animine an corporis affectiones sint peiores	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Classical Greek poleis	A moral essay drawing on universal human nature and exempla from both Greek history and the contemporary Roman world.	mixed	-500	100	Draws on historical anecdotes from the Classical period through Plutarch's own era (c. 100 CE).	English	William Clark Helmbold	1939	4364	25200	17	tlg0007/tlg098/tlg0007.tlg098.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat; deu	Plutarch	70	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg107.perseus-eng2	tlg0007.tlg107	Plutarch	Concerning Such Whom God is Slow to Punish	Q87196935	De exilio	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Classical Greek poleis	A philosophical dialogue discussing divine justice using historical examples from various Greek and Roman contexts.	mixed	-600	100	Uses examples of divine retribution spanning from the Archaic Greek period to the author's contemporary Roman world.	English	William W. Goodwin; John Philips	1874	16575	95140	66	tlg0007/tlg107/tlg0007.tlg107.perseus-eng2.xml	1	1	tlg0007	grc; eng; lat	Plutarch	69	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg102.perseus-eng3	tlg0007.tlg102	Plutarch	On Being a Busybody	Q110502344	Parallel lives of Dion and Brutus	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Classical Greek poleis	A social critique of curiosity and meddling, referencing both contemporary Roman social life and Greek historical figures.	mixed	-500	100	Combines timeless moral advice with historical anecdotes and contemporary social observations up to c. 100 CE.	English	William Clark Helmbold	1939	6553	37717	26	tlg0007/tlg102/tlg0007.tlg102.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat; deu	Plutarch	68	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg073.perseus-eng3	tlg0007.tlg073	Plutarch	On Having Many Friends	Q110502333	Parallel lives of Pyrrhus and Marius	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Classical Greek poleis	A moral treatise on friendship using exempla from the Greek past and the contemporary Roman social environment.	mixed	-500	100	Draws on historical precedents and contemporary ethics from the Classical era to the author's lifetime.	English	Frank Cole Babbitt	1928	3624	20707	14	tlg0007/tlg073/tlg0007.tlg073.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat; deu	Plutarch	68	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg072.perseus-eng3	tlg0007.tlg072	Plutarch	How to Profit By One's Enemies	Q110253755	Isaeus	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Classical Greek poleis	A practical ethical guide referencing historical figures like Xenophon and contemporary Roman political life.	mixed	-500	100	Utilizes historical examples from the 5th century BCE through the author's own time in the early 2nd century CE.	English	Frank Cole Babbitt	1928	6251	35257	25	tlg0007/tlg072/tlg0007.tlg072.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat	Pseudo-Plutarch	68	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg101.perseus-eng3	tlg0007.tlg101	Plutarch	Concerning Talkativeness	Q137606866	Plutarchi Chaeronensis, quae supersunt, omnia, Graece et Latine.	Q41523	75	Roman Empire;(Roman Empire)			complete works	Roman Empire; Classical Greek poleis	A treatise on loquacity featuring anecdotes from across Greek and Roman history.	mixed	-600	100	Spans from early Greek historical anecdotes to the author's contemporary Roman context.	English	William Clark Helmbold	1939	10637	60540	43	tlg0007/tlg101/tlg0007.tlg101.perseus-eng3.xml	1	1	tlg0007	grc; eng; lat; deu; fre	Plutarch	68	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg120.perseus-eng3	tlg0007.tlg120	Plutarch	That we Ought not to Borrow	Q20552324	Life of Otho	Q41523	75	Roman Empire;(Roman Empire)	biography		literary work	Roman Empire; Classical Greek poleis	An essay against debt and usury, reflecting the economic realities of the Roman Empire and citing Greek precedents.	mixed	-500	100	Addresses contemporary Roman economic issues while citing historical Greek examples.	English	Harold North Fowler	1936	3493	19480	14	tlg0007/tlg120/tlg0007.tlg120.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat; fre	Plutarch	65	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0007.tlg077.perseus-eng3	tlg0007.tlg077	Plutarch	Advice About Keeping Well	Q87195455	De fortuna	Q41523	75	Roman Empire;(Roman Empire)			literary work	Roman Empire; Classical Greek poleis	A health manual for intellectuals in the Roman Empire, drawing on Greek medical and philosophical traditions.	mixed	-400	100	Combines Classical Greek medical wisdom with the lifestyle of the contemporary Roman elite.	English	Frank Cole Babbitt	1928	12556	71130	50	tlg0007/tlg077/tlg0007.tlg077.perseus-eng3.xml	1	1	tlg0007	eng; grc; lat; deu	Plutarch	65	Greek philosopher and historian (c. AD 46 – after AD 119)	essayist; historian; writer; priest; magistrate; philosopher; biographer	40	120	year
tlg0016.tlg001.perseus-eng2	tlg0016.tlg001	Herodotus	The Histories	Q746583	Histories	Q26825	-448		historiography, travel book		written work	Achaemenid Empire; Classical Greek poleis; Lydia; Pharaonic Egypt	Herodotus documents the rise of Persia and its conflict with the Greek world, including extensive ethnographic surveys of Egypt and Lydia.	past	-560	-479	Narrative begins with the rise of Croesus (-560) and concludes with the end of the Persian Wars (-479).	English	A. D. Godley; A.D. Godley	1920-1925	263726	2495646	1055	tlg0016/tlg001/tlg0016.tlg001.perseus-eng2.xml	1	1	tlg0016	eng; grc; lat	Herodotus	100	Greek historian and geographer (c.484–c.425 BC)	historian	-483	-424	year
tlg0032.tlg009.perseus-eng2	tlg0032.tlg009	Xenophon	Agesilaus	Q3606509	Agesilaus	Q129772	-394	Peloponnesian League	historiography		literary work	Classical Sparta; Achaemenid Empire; Classical Greek poleis	An encomium of the Spartan King Agesilaus II, documenting his campaigns in Asia Minor and Greece.	contemporary	-444	-360	Covers the full life and reign of Agesilaus II (-444 to -360), a contemporary of Xenophon.	English	"E. C. Marchant, G. W. Bowersock, tr. Constitution of the
                        Athenians.; E. C. Marchant, G. W. Bowersock, tr. Constitution of
                                the Athenians."	1925	18123	141967	72	tlg0032/tlg009/tlg0032.tlg009.perseus-eng2.xml	1	1	tlg0032	eng; grc	Xenophon	100	Greek philosopher, historian, soldier (c. 430–355/354 BC)	mercenary; historian; writer; military personnel; philosopher	-429	-353	year
tlg0032.tlg007.perseus-eng2	tlg0032.tlg007	Xenophon	Cyropaedia	Q1145374	Cyropaedia	Q129772	-394	Peloponnesian League	historical fiction, biographical novel	novel, prose	literary work	Achaemenid Empire (Cyrus the Great)	A fictionalized biography of Cyrus the Great, the founder of the Persian Empire.	past	-559	-530	Documents the life and reign of Cyrus the Great in the 6th century BCE.	English	Walter Miller	1914	199930	1212854	800	tlg0032/tlg007/tlg0032.tlg007.perseus-eng2.xml	1	1	tlg0032	eng; grc	Xenophon	100	Greek philosopher, historian, soldier (c. 430–355/354 BC)	mercenary; historian; writer; military personnel; philosopher	-429	-353	year
tlg0032.tlg006.perseus-eng2	tlg0032.tlg006	Xenophon	Anabasis	Q73112	Anabasis	Q129772	-394	Peloponnesian League	historiography, travel book		reference work, literary work	Achaemenid Persia; Classical Greek mercenary polis-world	An eyewitness account of the expedition of Cyrus the Younger and the retreat of the Ten Thousand Greek mercenaries.	contemporary	-401	-399	Covers the specific years of the expedition and the subsequent retreat through the Persian Empire.	English	Carleton L. Brownson	1922	150611	1344527	602	tlg0032/tlg006/tlg0032.tlg006.perseus-eng2.xml	1	1	tlg0032	eng; grc	Xenophon	100	Greek philosopher, historian, soldier (c. 430–355/354 BC)	mercenary; historian; writer; military personnel; philosopher	-429	-353	year
tlg0032.tlg008.perseus-eng2	tlg0032.tlg008	Xenophon	Hiero	Q1435976	Hiero	Q129772	-394	Peloponnesian League	historiography	prose	literary work	Syracuse (Hiero I)	A dialogue between the poet Simonides and the tyrant Hiero I of Syracuse regarding the nature of power.	past	-478	-467	Set during the reign of Hiero I of Syracuse in the early 5th century BCE, before Xenophon's birth.	English	"E. C. Marchant, G. W. Bowersock, tr. Constitution of the
                        Athenians.; E. C. Marchant, G. W. Bowersock, tr. Constitution of
                                the Athenians."	1925	13862	92023	55	tlg0032/tlg008/tlg0032.tlg008.perseus-eng2.xml	1	1	tlg0032	eng; grc	Xenophon	100	Greek philosopher, historian, soldier (c. 430–355/354 BC)	mercenary; historian; writer; military personnel; philosopher	-429	-353	year
tlg0032.tlg002.perseus-eng2	tlg0032.tlg002	Xenophon	Memorabilia	Q1373343	Memorabilia	Q129772	-394	Peloponnesian League	Socratic dialogue		literary work	Classical Athens	A defense of Socrates and a collection of Socratic dialogues set in late 5th-century Athens.	contemporary	-430	-399	Documents the life and conversations of Socrates in Athens during Xenophon's own lifetime.	English	E. C. Marchant	1923	80814	720895	323	tlg0032/tlg002/tlg0032.tlg002.perseus-eng2.xml	1	1	tlg0032	eng; grc	Xenophon	100	Greek philosopher, historian, soldier (c. 430–355/354 BC)	mercenary; historian; writer; military personnel; philosopher	-429	-353	year
tlg0032.tlg013.perseus-eng2	tlg0032.tlg013	Xenophon	On the Art of Horsemanship	Q331100	On Horsemanship	Q129772	-394	Peloponnesian League			literary work	Classical Greek poleis	A technical manual on horsemanship for the Greek cavalry class.	contemporary	-380	-355	Reflects the contemporary military practices and equestrian standards of Xenophon's own era.	English	"E. C. Marchant, G. W. Bowersock, tr. Constitution of the
                        Athenians.; E. C. Marchant, G. W. Bowersock, tr. Constitution of
                                the Athenians."	1925	17491	109823	70	tlg0032/tlg013/tlg0032.tlg013.perseus-eng2.xml	1	1	tlg0032	eng; grc	Xenophon	95	Greek philosopher, historian, soldier (c. 430–355/354 BC)	mercenary; historian; writer; military personnel; philosopher	-429	-353	year
tlg0032.tlg003.perseus-eng2	tlg0032.tlg003	Xenophon	Economics	Q2555163	Oeconomicus	Q129772	-394	Peloponnesian League	treatise, Socratic dialogue		literary work	Classical Athens	The Oeconomicus is a Socratic dialogue set in Athens concerning the management of a household and estate.	contemporary	-401	-399	Set during the lifetime of Socrates and Xenophon, likely around 401-399 BCE based on internal references to Cyrus the Younger.	English		1979	40535	438822	162	tlg0032/tlg003/tlg0032.tlg003.perseus-eng2.xml	1	1	tlg0032	eng; grc	Xenophon	93	Greek philosopher, historian, soldier (c. 430–355/354 BC)	mercenary; historian; writer; military personnel; philosopher	-429	-353	year
tlg0032.tlg012.perseus-eng2	tlg0032.tlg012	Xenophon	On the Cavalry Commander	Q1435976	Hiero	Q129772	-394	Peloponnesian League	historiography	prose	literary work	Classical Athens	A technical manual for the Athenian cavalry commander (hipparch) in the 4th century BCE.	contemporary	-365	-365	Written as a contemporary guide for military duties in the mid-4th century BCE (approx. 365 BCE).	English	"E. C. Marchant, G. W. Bowersock, tr. Constitution of the
                        Athenians.; E. C. Marchant, G. W. Bowersock, tr. Constitution of
                                the Athenians."	1925	14416	94812	58	tlg0032/tlg012/tlg0032.tlg012.perseus-eng2.xml	1	1	tlg0032	eng; grc	Xenophon	70	Greek philosopher, historian, soldier (c. 430–355/354 BC)	mercenary; historian; writer; military personnel; philosopher	-429	-353	year
tlg0099.tlg001.perseus-eng3	tlg0099.tlg001	Strabo	Geography (Books 6-14)	Q690653	Geography	Q45936	-27		treatise		written work	Roman Empire; Hellenistic Mediterranean; Italy; Greece; Asia Minor	Books 6-14 cover Italy, Sicily, Northern and Eastern Europe, Greece, and Asia Minor under Roman hegemony.	contemporary	-200	23	While describing the Augustan/Tiberian world (ending c. 23 CE), Strabo includes historical context back to the 2nd century BCE.	English	Horace Leonard Jones	1924-1929	241490	1404784	966	tlg0099/tlg001/tlg0099.tlg001.perseus-eng3.xml	1	1	tlg0099	eng; grc; lat	Strabo	100	Greek geographer, philosopher and historian (64/63 BC–c.24 AD)	historian; writer; philosopher; geographer	-62	23	year
tlg0526.tlg001.perseus-eng2	tlg0526.tlg001	Flavius Josephus	Antiquities of the Jews	Q1232616	Antiquities of the Jews	Q134461	72	Roman Empire;(Roman Empire)	historiography		literary work	Ancient Israel / Second Temple Judaism	A comprehensive history of the Jewish people from creation to the outbreak of the war with Rome.	past	-2000	66	Covers the biblical period (c. 2000 BCE) through to the start of the Jewish Revolt in 66 CE.	English	William Whiston	1856	530727	2911972	2123	tlg0526/tlg001/tlg0526.tlg001.perseus-eng2.xml	1	1	tlg0526	eng; grc; xgreek; xhebrew	Josephus	100	Roman–Jewish historian and military leader (c. 37–c. 100)	historian; writer	37	100	year
tlg0526.tlg003.perseus-eng2	tlg0526.tlg003	Flavius Josephus	Against Apion	Q331135	Against Apion	Q134461	72	Roman Empire;(Roman Empire)			literary work	Ancient Israel / Second Temple Judaism; Pharaonic Egypt; Roman Empire	An apologetic work defending Judaism against Hellenistic and Egyptian detractors like Apion.	past	-2000	95	Cites ancient Egyptian and Phoenician records from the 2nd millennium BCE up to Josephus's own time (c. 95 CE).	English	William Whiston	1856	41306	229973	165	tlg0526/tlg003/tlg0526.tlg003.perseus-eng2.xml	1	1	tlg0526	eng; lat; xhebrew	Josephus	100	Roman–Jewish historian and military leader (c. 37–c. 100)	historian; writer	37	100	year
tlg0526.tlg002.perseus-eng2	tlg0526.tlg002	Flavius Josephus	The Life of Flavius Josephus	Q2915316	The Life of Flavius Josephus	Q134461	72	Roman Empire;(Roman Empire)	autobiography		written work	Judea; Roman Empire (Flavian)	Josephus's autobiography, focusing on his command in Galilee and his life in Rome.	contemporary	37	100	Covers Josephus's life from his birth in 37 CE to the end of the 1st century CE.	English	William Whiston	1856	27074	145474	108	tlg0526/tlg002/tlg0526.tlg002.perseus-eng2.xml	1	1	tlg0526	eng	Josephus	100	Roman–Jewish historian and military leader (c. 37–c. 100)	historian; writer	37	100	year
tlg0526.tlg004.perseus-eng2	tlg0526.tlg004	Flavius Josephus	The Wars of the Jews	Q1232616	Antiquities of the Jews	Q134461	72	Roman Empire;(Roman Empire)	historiography		literary work	Judea; Roman Empire (Flavian)	Documents the Jewish revolt against Rome and the subsequent destruction of the Temple.	contemporary	66	74	Focuses on the active conflict between the Jews and Romans from 66 CE to the fall of Masada in 74 CE.	English	William Whiston	1856	233794	1289558	935	tlg0526/tlg004/tlg0526.tlg004.perseus-eng2.xml	1	1	tlg0526	eng; lat	Josephus	88	Roman–Jewish historian and military leader (c. 37–c. 100)	historian; writer	37	100	year
tlg0543.tlg001.perseus-eng2	tlg0543.tlg001	Polybius	The Histories	Q250816	The Histories	Q131169	-164	Achaean League			written work	Rome; Carthage; Macedonian kingdom; Seleucid Empire; Achaean League	Narrates the rise of Rome to Mediterranean dominance and its conflicts with other major powers.	mixed	-264	-146	Starts with the First Punic War (-264) and ends with the destruction of Carthage and Corinth (-146).	English	Evelyn S. Shuckburgh	1889	449049	2600475	1796	tlg0543/tlg001/tlg0543.tlg001.perseus-eng2.xml	1	1	tlg0543	eng; grc; xgreek; lat; deu; fre; ita	Polybius	100	ancient Greek historian	historian; writer; military personnel	-199	-119	year
tlg0551.tlg009.perseus-eng2	tlg0551.tlg009	Appian of Alexandria	The Roman History: The Punic Wars	Q3974429	Roman History	Q190368	130	Roman Empire;(Roman Empire)			literary work	Rome; Carthage	Focuses on the three major wars between Rome and the North African power Carthage.	past	-264	-146	Covers the period from the start of the First Punic War (-264) to the final destruction of Carthage (-146).	English	Horace White	1899	37004	211880	148	tlg0551/tlg009/tlg0551.tlg009.perseus-eng2.xml	1	1	tlg0551	eng; grc; lat	Appian	100	Greco-Roman historian (c. 95 – c.165)	historian; civil servant; writer; lawyer	95	165	year
tlg0551.tlg007.perseus-eng2	tlg0551.tlg007	Appian of Alexandria	The Roman History: The Wars in Spain	Q3974429	Roman History	Q190368	130	Roman Empire;(Roman Empire)			literary work	Rome; Celtiberian tribes; Lusitania	Documents the Roman conquest of the Iberian Peninsula and the resistance of local tribes.	past	-218	-133	Covers the Roman arrival in Spain during the Second Punic War (-218) to the fall of Numantia (-133).	English	Horace White	1899	23000	137666	92	tlg0551/tlg007/tlg0551.tlg007.perseus-eng2.xml	1	1	tlg0551	eng; grc; lat	Appian	100	Greco-Roman historian (c. 95 – c.165)	historian; civil servant; writer; lawyer	95	165	year
tlg0551.tlg001.perseus-eng2	tlg0551.tlg001	Appian of Alexandria	The Roman History: Author’s Preface	Q3974429	Roman History	Q190368	130	Roman Empire;(Roman Empire)			literary work	Roman Empire	The preface outlines the scope of Appian's history of the Roman state and its expansion.	past	-753	130	The preface summarizes Roman history from its founding (-753) to Appian's own time in the 2nd century CE.	English	Horace White	1899	3065	17859	12	tlg0551/tlg001/tlg0551.tlg001.perseus-eng2.xml	1	1	tlg0551	eng; grc; lat	Appian	100	Greco-Roman historian (c. 95 – c.165)	historian; civil servant; writer; lawyer	95	165	year
tlg0551.tlg006.perseus-eng2	tlg0551.tlg006	Appian of Alexandria	The Roman History: Of Sicily and the Other Islands	Q3974429	Roman History	Q190368	130	Roman Empire;(Roman Empire)			literary work	Rome; Carthage; Syracuse	Covers the Roman acquisition of Sicily, Sardinia, and Corsica, primarily during the Punic Wars.	past	-264	-210	Focuses on the mid-3rd century BCE when Rome first expanded into the Mediterranean islands.	English	Horace White	1899	1857	10799	7	tlg0551/tlg006/tlg0551.tlg006.perseus-eng2.xml	1	1	tlg0551	eng; grc; lat	Appian	100	Greco-Roman historian (c. 95 – c.165)	historian; civil servant; writer; lawyer	95	165	year
tlg0551.tlg008.perseus-eng2	tlg0551.tlg008	Appian of Alexandria	The Roman History: The Hannibalic War	Q3974429	Roman History	Q190368	130	Roman Empire;(Roman Empire)			literary work	Rome; Carthage	Specifically details Hannibal's invasion of Italy during the Second Punic War.	past	-218	-203	Covers the years of Hannibal's campaign in Italy from the crossing of the Alps (-218) to his departure (-203).	English	Horace White	1899	14280	82392	57	tlg0551/tlg008/tlg0551.tlg008.perseus-eng2.xml	1	1	tlg0551	eng; grc; lat	Appian	100	Greco-Roman historian (c. 95 – c.165)	historian; civil servant; writer; lawyer	95	165	year
tlg0551.tlg012.perseus-eng2	tlg0551.tlg012	Appian of Alexandria	The Roman History: The Illyrian Wars	Q3974429	Roman History	Q190368	130	Roman Empire;(Roman Empire)			literary work	Rome; Illyrian kingdoms	Describes the Roman campaigns in Illyria and the eventual formation of the province.	past	-229	-33	Covers the First Illyrian War (-229) through to the campaigns of Octavian in the region (-33).	English	Horace White	1899	6720	39228	27	tlg0551/tlg012/tlg0551.tlg012.perseus-eng2.xml	1	1	tlg0551	eng; grc; lat	Appian	100	Greco-Roman historian (c. 95 – c.165)	historian; civil servant; writer; lawyer	95	165	year
tlg0551.tlg013.perseus-eng2	tlg0551.tlg013	Appian of Alexandria	The Roman History: The Syrian Wars	Q3974429	Roman History	Q190368	130	Roman Empire;(Roman Empire)			literary work	Rome; Seleucid Empire	Narrates the conflict between Rome and the Seleucid king Antiochus III the Great.	past	-192	-188	Focuses on the Roman-Seleucid War, from the invasion of Greece (-192) to the Treaty of Apamea (-188).	English	Horace White	1899	18985	109525	76	tlg0551/tlg013/tlg0551.tlg013.perseus-eng2.xml	1	1	tlg0551	eng; grc; lat	Appian	100	Greco-Roman historian (c. 95 – c.165)	historian; civil servant; writer; lawyer	95	165	year
