file_id	perseus_id	perseus_author	perseus_title	wikidata_work_id	wikidata_work_label	author_wikidata_id	author_impact_date	year	period	genre	form_of_creative_work	instance_of	factuality	factuality_reason	main_language	languages	editors	pub_date	n_characters	n_words	n_pages	file_path	work_factuality
tlg0062.tlg013.perseus-eng4	tlg0062.tlg013	Lucian	Slander, a Warning	Q51866741	Slander	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Slander' is a philosophical essay that discusses contemporary social issues, fitting into the 'contemporary documentation' category.	English	eng	Henry Watson Fowler; Francis George Fowler	1905	21107	3671	15	tlg0062/tlg013/tlg0062.tlg013.perseus-eng4.xml	D_contemporary_treatise
tlg0062.tlg026.perseus-eng4	tlg0062.tlg026	Lucian	The Double Indictment	Q19730231	The Double Indictment or Trials by Jury	Q177847	155	155	High Roman Empire (135–205 CE)		novel	literary work	3.0	Lucian's 'The Double Indictment or Trials by Jury' is a satirical work that comments on contemporary legal or rhetorical practices, fitting 'contemporary documentation'.	English	eng	Henry Watson Fowler; Francis George Fowler	1905	91753	16549	66	tlg0062/tlg026/tlg0062.tlg026.perseus-eng4.xml	E_entertainment
tlg0062.tlg070.perseus-eng4	tlg0062.tlg070	Lucian	The Purist Purized	Q12883349	The Parasite: Parasitic an Art	Q177847	155	155	High Roman Empire (135–205 CE)	dialogue		literary work	3.0	Lucian's 'The Parasite: Parasitic an Art' is a satirical dialogue on a contemporary social phenomenon.	English	eng	Henry Watson Fowler; Francis George Fowler	1905	13877	2515	10	tlg0062/tlg070/tlg0062.tlg070.perseus-eng4.xml	E_entertainment
tlg0062.tlg043.perseus-eng4	tlg0062.tlg043	Lucian	The Runaways	Q51871125	The runaways	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'The Runaways' is a satirical piece that likely comments on contemporary social issues or philosophical schools, fitting 'contemporary documentation'.	English	eng	Henry Watson Fowler; Francis George Fowler	1905	53923	9466	38	tlg0062/tlg043/tlg0062.tlg043.perseus-eng4.xml	E_entertainment
tlg0062.tlg014.perseus-eng4	tlg0062.tlg014	Lucian	Trial in the Court of Vowels	Q3706679	Dialogues of the Courtesans	Q177847	155	155	High Roman Empire (135–205 CE)	dialogue		literary work	3.0	Lucian's 'Dialogues of the Courtesans' satirizes contemporary social interactions and norms.	English	eng	Henry Watson Fowler; Francis George Fowler	1905	8738	1500	6	tlg0062/tlg014/tlg0062.tlg014.perseus-eng4.xml	E_entertainment
tlg0062.tlg037.perseus-eng2	tlg0062.tlg037	Lucian of Samosata	A Professor of Public Speaking	Q29655139	Lover of Lies	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Lover of Lies' is a satirical work that comments on contemporary beliefs and social practices.	English	eng	Austin Morris Harmon	1925	34637	6137	25	tlg0062/tlg037/tlg0062.tlg037.perseus-eng2.xml	E_entertainment
tlg0062.tlg058.perseus-eng3	tlg0062.tlg058	Lucian of Samosata	A Slip of the Tongue in Greeting	Q51879421	A Slip of the Tongue in Greeting	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'A Slip of the Tongue in Greeting' is a short prose piece likely satirizing contemporary social interactions, qualifying as 'contemporary documentation'.	English	eng	Kenneth Kilburn	1959	10977	2019	8	tlg0062/tlg058/tlg0062.tlg058.perseus-eng3.xml	E_entertainment
tlg0062.tlg038.perseus-eng2	tlg0062.tlg038	Lucian of Samosata	Alexander the False Prophet	Q3610422	Alexander the False Prophet	Q177847	155	155	High Roman Empire (135–205 CE)	biography, polemical lampoon		literary work	3.0	Lucian's 'Alexander the False Prophet' is a polemical biography that satirizes a contemporary figure and societal gullibility.	English	eng	Austin Morris Harmon	1925	68414	11904	48	tlg0062/tlg038/tlg0062.tlg038.perseus-eng2.xml	C_historical
tlg0062.tlg034.perseus-eng2	tlg0062.tlg034	Lucian of Samosata	Anacharsis, or Athletics	Q12873523	Anacharsis or Athletics	Q177847	155	155	High Roman Empire (135–205 CE)	dialogue		literary work	3.0	This dialogue discusses contemporary athletic practices and philosophical ideas, making it contemporary documentation.	English	eng	Austin Morris Harmon	1925	51484	9367	37	tlg0062/tlg034/tlg0062.tlg034.perseus-eng2.xml	E_entertainment
tlg0062.tlg048.perseus-eng2	tlg0062.tlg048	Lucian of Samosata	Astrology	Q124435593	About Astrology (Pseudo-Lucian)	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work discusses the contemporary practice of astrology, providing contemporary documentation.	English	eng	Austin Morris Harmon	1936	21654	3746	15	tlg0062/tlg048/tlg0062.tlg048.perseus-eng2.xml	E_entertainment
tlg0062.tlg008.perseus-eng2	tlg0062.tlg008	Lucian of Samosata	Demonax	Q51867462	Demonax	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work is a biographical sketch of a contemporary philosopher, providing contemporary documentation.	English	eng	Austin Morris Harmon	1913	24805	4420	18	tlg0062/tlg008/tlg0062.tlg008.perseus-eng2.xml	C_historical
tlg0062.tlg069.perseus-eng3	tlg0062.tlg069	Lucian of Samosata	Dialogues of the Courtesans	Q3706679	Dialogues of the Courtesans	Q177847	155	155	High Roman Empire (135–205 CE)	dialogue		literary work	3.0	Lucian's 'Dialogues of the Courtesans' satirize contemporary social norms and relationships, fitting 'contemporary documentation'.	English	eng	Matthew Donald Macleod	1961	64761	11671	47	tlg0062/tlg069/tlg0062.tlg069.perseus-eng3.xml	E_entertainment
tlg0062.tlg052.perseus-eng2	tlg0062.tlg052	Lucian of Samosata	Disowned	Q51879442	Disowned	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Disowned' is a rhetorical exercise that reflects on contemporary legal and social dilemmas.	English	eng	Austin Morris Harmon	1936	40583	7349	29	tlg0062/tlg052/tlg0062.tlg052.perseus-eng2.xml	E_entertainment
tlg0062.tlg039.perseus-eng2	tlg0062.tlg039	Lucian of Samosata	Essays in Portraiture	Q51854239	Essays in Portraiture	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Essays in Portraiture' are rhetorical pieces that reflect on contemporary artistic and literary practices.	English	eng	Austin Morris Harmon	1925	30964	5497	22	tlg0062/tlg039/tlg0062.tlg039.perseus-eng2.xml	E_entertainment
tlg0062.tlg040.perseus-eng2	tlg0062.tlg040	Lucian of Samosata	Essays in Portraiture Defended	Q51854239	Essays in Portraiture	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Essays in Portraiture' are prose pieces that reflect on contemporary life and art, qualifying as 'contemporary documentation'.	English	eng	Austin Morris Harmon	1925	30280	5519	22	tlg0062/tlg040/tlg0062.tlg040.perseus-eng2.xml	E_entertainment
tlg0062.tlg059.perseus-eng3	tlg0062.tlg059	Lucian of Samosata	Harmonides	Q51868388	Harmonides	Q177847	155	155	High Roman Empire (135–205 CE)			version, edition or translation	3.0	Lucian's 'Harmonides' is a prose piece that likely discusses contemporary rhetoric or music, qualifying as 'contemporary documentation'.	English	eng	Kenneth Kilburn	1959	27550	4996	20	tlg0062/tlg059/tlg0062.tlg059.perseus-eng3.xml	E_entertainment
tlg0062.tlg056.perseus-eng3	tlg0062.tlg056	Lucian of Samosata	Herodotus or Aëtion	Q16327090	Herodotus or Aetion	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work likely discusses contemporary artistic or literary practices, making it contemporary documentation.	English	eng	Kenneth Kilburn	1959	6498	1162	5	tlg0062/tlg056/tlg0062.tlg056.perseus-eng3.xml	E_entertainment
tlg0062.tlg002.perseus-eng2	tlg0062.tlg002	Lucian of Samosata	Hippias, or the Bath	Q51879396	Hippias or the Bath	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work describes contemporary practices related to baths, providing contemporary documentation.	English	eng	Austin Morris Harmon	1913	7873	1383	6	tlg0062/tlg002/tlg0062.tlg002.perseus-eng2.xml	E_entertainment
tlg0062.tlg053.perseus-eng3	tlg0062.tlg053	Lucian of Samosata	How to write history	Q11883033	How to write history	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'How to write history' is a treatise on historical writing, offering contemporary documentation of literary practices.	English	eng	Kenneth Kilburn	1959	55446	9924	40	tlg0062/tlg053/tlg0062.tlg053.perseus-eng3.xml	D_contemporary_treatise
tlg0062.tlg046.perseus-eng2	tlg0062.tlg046	Lucian of Samosata	Lexiphanes	Q3610422	Alexander the False Prophet	Q177847	155	155	High Roman Empire (135–205 CE)	biography, polemical lampoon		literary work	3.0	Lucian's 'Alexander the False Prophet' is a polemical lampoon of a contemporary figure, providing direct commentary on social norms.	English	eng	Austin Morris Harmon	1936	49334	8524	34	tlg0062/tlg046/tlg0062.tlg046.perseus-eng2.xml	E_entertainment
tlg0062.tlg010.perseus-eng2	tlg0062.tlg010	Lucian of Samosata	My Native Land	Q51866741	Slander	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work discusses the social phenomenon of slander, reflecting contemporary social norms.	English	eng	Austin Morris Harmon	1913	7841	1427	6	tlg0062/tlg010/tlg0062.tlg010.perseus-eng2.xml	E_entertainment
tlg0062.tlg011.perseus-eng2	tlg0062.tlg011	Lucian of Samosata	Octogenerians	Q11884206	Nero	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work likely discusses the historical figure Nero, providing contemporary documentation or historical commentary.	English	eng	Austin Morris Harmon	1913	16082	2731	11	tlg0062/tlg011/tlg0062.tlg011.perseus-eng2.xml	E_entertainment
tlg0062.tlg036.perseus-eng2	tlg0062.tlg036	Lucian of Samosata	On Funerals	Q11884206	Nero	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work likely discusses the historical figure Nero, providing contemporary documentation or historical commentary.	English	eng	Austin Morris Harmon	1925	17150	3072	12	tlg0062/tlg036/tlg0062.tlg036.perseus-eng2.xml	E_entertainment
tlg0062.tlg027.perseus-eng2	tlg0062.tlg027	Lucian of Samosata	On Sacrifices	Q51879387	On Sacrifices	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'On Sacrifices' is a critical examination of contemporary religious practices, qualifying as 'contemporary documentation'.	English	eng	Austin Morris Harmon	1921	14141	2571	10	tlg0062/tlg027/tlg0062.tlg027.perseus-eng2.xml	E_entertainment
tlg0062.tlg033.perseus-eng2	tlg0062.tlg033	Lucian of Samosata	On Salaried Posts in Great Houses	Q51879408	On Salaried Posts in Great Houses	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'On Salaried Posts in Great Houses' is a social commentary on contemporary employment practices, fitting 'contemporary documentation'.	English	eng	Austin Morris Harmon	1921	57732	10454	42	tlg0062/tlg033/tlg0062.tlg033.perseus-eng2.xml	E_entertainment
tlg0062.tlg001.perseus-eng2	tlg0062.tlg001	Lucian of Samosata	Phalaris	Q21661373	Phalaris	Q177847	155	155	High Roman Empire (135–205 CE)	dialogue		group of literary works	3.0	Lucian's 'Phalaris' is a dialogue that, while referencing a historical figure, uses him to discuss contemporary themes of tyranny and justice.	English	eng	Austin Morris Harmon	1913	22214	4103	16	tlg0062/tlg001/tlg0062.tlg001.perseus-eng2.xml	E_entertainment
tlg0062.tlg024.perseus-eng2	tlg0062.tlg024	Lucian of Samosata	Philosophies for Sale	Q11859585	Philosophies for Sale	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Philosophies for Sale' is a satirical dialogue that critiques contemporary philosophical schools and their teachings.	English	eng	Austin Morris Harmon	1915	35094	6324	25	tlg0062/tlg024/tlg0062.tlg024.perseus-eng2.xml	E_entertainment
tlg0062.tlg045.perseus-eng2	tlg0062.tlg045	Lucian of Samosata	The Dance	Q19730174	On dance	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work discusses the contemporary practice of dance, providing contemporary documentation.	English	eng	Austin Morris Harmon	1936	76588	13356	53	tlg0062/tlg045/tlg0062.tlg045.perseus-eng2.xml	E_entertainment
tlg0062.tlg025.perseus-eng2	tlg0062.tlg025	Lucian of Samosata	The Dead Come to Life, or the Fisherman	Q20379650	Fisher	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Fisher' is a satirical dialogue that critiques contemporary philosophical figures and their ideas.	English	eng	Austin Morris Harmon	1921	54574	9772	39	tlg0062/tlg025/tlg0062.tlg025.perseus-eng2.xml	E_entertainment
tlg0062.tlg016.perseus-eng2	tlg0062.tlg016	Lucian of Samosata	The Downward Journey, or the Tyrant	Q11899522	The Dream	Q177847	155	155	High Roman Empire (135–205 CE)			treatise, literary work	3.0	This work is a rhetorical piece or essay, providing contemporary documentation of thought or experience.	English	eng	Austin Morris Harmon	1915	32888	6086	24	tlg0062/tlg016/tlg0062.tlg016.perseus-eng2.xml	E_entertainment
tlg0062.tlg029.perseus-eng2	tlg0062.tlg029	Lucian of Samosata	The Dream or Lucian’s Career	Q11899522	The Dream	Q177847	155	155	High Roman Empire (135–205 CE)			treatise, literary work	3.0	Lucian's 'The Dream' is a prose piece that likely reflects on contemporary experiences or philosophical ideas, fitting 'contemporary documentation'.	English	eng	Austin Morris Harmon	1921	16225	2961	12	tlg0062/tlg029/tlg0062.tlg029.perseus-eng2.xml	E_entertainment
tlg0062.tlg019.perseus-eng2	tlg0062.tlg019	Lucian of Samosata	The Dream, or the Cock	Q11899522	The Dream	Q177847	155	155	High Roman Empire (135–205 CE)			treatise, literary work	3.0	Lucian's 'The Dream' is a prose piece that likely reflects on contemporary experiences or philosophical ideas, fitting 'contemporary documentation'.	English	eng	Austin Morris Harmon	1915	45382	8460	34	tlg0062/tlg019/tlg0062.tlg019.perseus-eng2.xml	E_entertainment
tlg0062.tlg047.perseus-eng2	tlg0062.tlg047	Lucian of Samosata	The Eunuch	Q51853482	The Eunuch	Q177847	155	155	High Roman Empire (135–205 CE)	satire		literary work	3.0	Lucian's 'The Eunuch' is a satire of contemporary social types and practices, placing it in the 'contemporary documentation' category.	English	eng	Austin Morris Harmon	1936	12547	2185	9	tlg0062/tlg047/tlg0062.tlg047.perseus-eng2.xml	E_entertainment
tlg0062.tlg006.perseus-eng2	tlg0062.tlg006	Lucian of Samosata	The Fly	Q3610422	Alexander the False Prophet	Q177847	155	155	High Roman Empire (135–205 CE)	biography, polemical lampoon		literary work	3.0	This work is a polemical lampoon of a contemporary figure, providing contemporary documentation.	English	eng	Austin Morris Harmon	1913	9464	1739	7	tlg0062/tlg006/tlg0062.tlg006.perseus-eng2.xml	E_entertainment
tlg0062.tlg041.perseus-eng2	tlg0062.tlg041	Lucian of Samosata	The Goddesse of Surrye	Q3438430	On the Syrian Goddess	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work describes a contemporary religious cult, providing contemporary documentation.	English	eng	Austin Morris Harmon	1925	81897	14572	58	tlg0062/tlg041/tlg0062.tlg041.perseus-eng2.xml	E_entertainment
tlg0062.tlg009.perseus-eng2	tlg0062.tlg009	Lucian of Samosata	The Hall	Q3610422	Alexander the False Prophet	Q177847	155	155	High Roman Empire (135–205 CE)	biography, polemical lampoon		literary work	3.0	This work is a polemical lampoon of a contemporary figure, providing contemporary documentation.	English	eng	Austin Morris Harmon	1913	45216	8094	32	tlg0062/tlg009/tlg0062.tlg009.perseus-eng2.xml	E_entertainment
tlg0062.tlg028.perseus-eng2	tlg0062.tlg028	Lucian of Samosata	The Ignorant Book Collector	Q19730288	The Ignorant Book-Collector	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work satirizes a contemporary social type, providing contemporary documentation.	English	eng	Austin Morris Harmon	1921	31820	5776	23	tlg0062/tlg028/tlg0062.tlg028.perseus-eng2.xml	E_entertainment
tlg0062.tlg031.perseus-eng2	tlg0062.tlg031	Lucian of Samosata	The Lover of Lies, or the Doubter Tychiades	Q29655139	Lover of Lies	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Lover of Lies' is a satirical dialogue that critiques contemporary beliefs and superstitions.	English	eng	Austin Morris Harmon	1921	49003	8977	36	tlg0062/tlg031/tlg0062.tlg031.perseus-eng2.xml	E_entertainment
tlg0062.tlg049.perseus-eng2	tlg0062.tlg049	Lucian of Samosata	The Mistaken Critic, or a Discourse on the Word	Q110904750	The Mistaken Critic	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'The Mistaken Critic' is a satirical piece addressing contemporary literary criticism, thus falling under 'contemporary documentation'.	English	eng	Austin Morris Harmon	1936	40751	7172	29	tlg0062/tlg049/tlg0062.tlg049.perseus-eng2.xml	E_entertainment
tlg0062.tlg030.perseus-eng2	tlg0062.tlg030	Lucian of Samosata	The Parasite Tychiades	Q12883349	The Parasite: Parasitic an Art	Q177847	155	155	High Roman Empire (135–205 CE)	dialogue		literary work	3.0	This dialogue discusses the social role of a parasite, reflecting contemporary social norms and satire.	English	eng	Austin Morris Harmon	1921	54715	9821	39	tlg0062/tlg030/tlg0062.tlg030.perseus-eng2.xml	E_entertainment
tlg0062.tlg042.perseus-eng2	tlg0062.tlg042	Lucian of Samosata	The Passing of Peregrinus	Q3560949	Passing of Peregrinus	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Passing of Peregrinus' is a biographical and satirical account of a contemporary figure, qualifying as 'contemporary documentation'.	English	eng	Austin Morris Harmon	1936	45585	8099	32	tlg0062/tlg042/tlg0062.tlg042.perseus-eng2.xml	E_entertainment
tlg0062.tlg062.perseus-eng3	tlg0062.tlg062	Lucian of Samosata	The Scythian or Consul	Q51853100	The Scythian or the Consul	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work likely involves a discussion of contemporary social or political figures, providing contemporary documentation.	English	eng	Kenneth Kilburn	1959	112952	20746	83	tlg0062/tlg062/tlg0062.tlg062.perseus-eng3.xml	E_entertainment
tlg0062.tlg051.perseus-eng2	tlg0062.tlg051	Lucian of Samosata	The Tyrannicide	Q19166733	Tyrannicide	Q177847	155	155	High Roman Empire (135–205 CE)			treatise, literary work	3.0	This work is a rhetorical exercise or treatise on a political concept, providing contemporary documentation of thought.	English	eng	Austin Morris Harmon	1936	43674	7937	32	tlg0062/tlg051/tlg0062.tlg051.perseus-eng2.xml	E_entertainment
tlg0062.tlg044.perseus-eng2	tlg0062.tlg044	Lucian of Samosata	Toxaris, or Friendship	Q12885566	Toxaris or Friendship	Q177847	155	155	High Roman Empire (135–205 CE)	dialogue		literary work	3.0	This dialogue explores the concept of friendship, reflecting contemporary social norms and philosophical thought.	English	eng	Austin Morris Harmon	1936	87423	15600	62	tlg0062/tlg044/tlg0062.tlg044.perseus-eng2.xml	E_entertainment
tlg0062.tlg018.perseus-eng2	tlg0062.tlg018	Lucian of Samosata	Zeus Rants	Q19730140	Zeuxis or Antiochus	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	This work likely discusses contemporary art or historical figures, providing contemporary documentation.	English	eng	Austin Morris Harmon	1915	52716	9527	38	tlg0062/tlg018/tlg0062.tlg018.perseus-eng2.xml	E_entertainment
tlg0062.tlg057.perseus-eng3	tlg0062.tlg057	Lucian of Samosata	Zeuxis or Antiochus	Q19730140	Zeuxis or Antiochus	Q177847	155	155	High Roman Empire (135–205 CE)			literary work	3.0	Lucian's 'Zeuxis or Antiochus' is a prose piece discussing art and patronage, reflecting contemporary cultural practices.	English	eng	Kenneth Kilburn	1959	10999	1922	8	tlg0062/tlg057/tlg0062.tlg057.perseus-eng3.xml	E_entertainment
tlg0057.tlg010.perseus-eng2	tlg0057.tlg010	Galen	On the Natural Faculties.	Q19086972	On the Natural Faculties	Q8778	164	164	High Roman Empire (135–205 CE)			version, edition or translation	3.0	Galen's 'On the Natural Faculties' is a medical treatise, providing contemporary documentation.	English	eng; grc; xgreek; dut; fre	Arthur John Brock	1916	282349	48788	195	tlg0057/tlg010/tlg0057.tlg010.perseus-eng2.xml	D_contemporary_treatise
tlg0008.tlg001.perseus-eng2	tlg0008.tlg001	Athenaeus	The Deipnosophists	Q1244416	Deipnosophistae	Q294923	205	205	High Roman Empire (135–205 CE)		anthology	written work	3.0	Athenaeus' 'Deipnosophistae' is an anthology of discussions on various topics, including contemporary life, making it contemporary documentation.	English	eng; grc	Charles Duke Yonge	1854	3424234	433058	1732	tlg0008/tlg001/tlg0008.tlg001.perseus-eng2.xml	C_historical
tlg0026.tlg003.perseus-eng2	tlg0026.tlg003	Aeschines	Against Ctesiphon	Q87212460	Against Ctesiphon	Q317089	-354	-354	Late Classical (354–165 BCE)			literary work, oration	4.0	Aeschines was a forensic orator, and his works are legal orations that invoke specific contemporary laws or legal procedures.	English	grc; eng	Charles Darwin Adams	1919	170921	30366	121	tlg0026/tlg003/tlg0026.tlg003.perseus-eng2.xml	B_oration
tlg0026.tlg001.perseus-eng2	tlg0026.tlg001	Aeschines	Against Timarchus	Q2995964	Against Timarchus	Q317089	-354	-354	Late Classical (354–165 BCE)			oration, literary work	4.0	Aeschines was a forensic orator, and his works are legal orations that invoke specific contemporary laws or legal procedures.	English	grc; eng	Charles Darwin Adams	1919	128288	23085	92	tlg0026/tlg001/tlg0026.tlg001.perseus-eng2.xml	B_oration
tlg0026.tlg002.perseus-eng2	tlg0026.tlg002	Aeschines	On the Embassy	Q18485043	On the Embassy	Q317089	-354	-354	Late Classical (354–165 BCE)			literary work, oration	4.0	Aeschines was a forensic orator, and his works are legal orations that invoke specific contemporary laws or legal procedures.	English	grc; eng	Charles Darwin Adams	1919	120479	21426	86	tlg0026/tlg002/tlg0026.tlg002.perseus-eng2.xml	B_oration
tlg0034.tlg001.perseus-eng2	tlg0034.tlg001	Lycurgus	Against Leocrates	Q87213118	Against Leocrates	Q373685	-354	-354	Late Classical (354–165 BCE)			literary work, oration	4.0	Lycurgus' 'Against Leocrates' is a legal oration that invokes specific contemporary laws or legal procedures.	English	eng; grc; lat	J. O. Burtt	1954	108112	16894	68	tlg0034/tlg001/tlg0034.tlg001.perseus-eng2.xml	B_oration
tlg0086.tlg003.perseus-eng1	tlg0086.tlg003	Aristotle	Athenian Constitution			Q868	-348	-348	Late Classical (354–165 BCE)						English	eng	Frederic G Kenyon	1921	192951	33275	133	full_text_copyrights_added/tlg0086/tlg003/tlg0086.tlg003.perseus-eng1.txt	A_legal_constitutional
tlg0086.tlg029.perseus-eng2	tlg0086.tlg029	Aristotle	Economics	Q3132462	Economics	Q868	-348	-348	Late Classical (354–165 BCE)			literary work	3.0	Aristotle's 'Economics' is a treatise discussing household management and economic principles of his era.	English	eng; grc; lat	George Cyril Armstrong	1935	59059	10205	41	tlg0086/tlg029/tlg0086.tlg029.perseus-eng2.xml	D_contemporary_treatise
tlg0086.tlg009.perseus-eng2	tlg0086.tlg009	Aristotle	Eudemian Ethics	Q656036	Eudemian Ethics	Q868	-348	-348	Late Classical (354–165 BCE)	treatise		written work	3.0	Aristotle's 'Eudemian Ethics' is a philosophical treatise discussing ethical principles and social norms.	English	grc; lat; eng	Harris Rackham	1935	241652	42696	171	tlg0086/tlg009/tlg0086.tlg009.perseus-eng2.xml	D_contemporary_treatise
tlg0086.tlg025.perseus-eng2	tlg0086.tlg025	Aristotle	Metaphysics	Q661655	Metaphysics	Q868	-348	-348	Late Classical (354–165 BCE)	treatise		written work	3.0	Aristotle's 'Metaphysics' is a philosophical treatise, providing insights into contemporary thought and understanding of the world.	English	eng; grc	Hugh Tredennick	1933-1935	692870	121306	485	tlg0086/tlg025/tlg0086.tlg025.perseus-eng2.xml	D_contemporary_treatise
tlg0086.tlg010.perseus-eng2	tlg0086.tlg010	Aristotle	Nicomachean Ethics	Q474537	Nicomachean Ethics	Q868	-348	-348	Late Classical (354–165 BCE)	treatise		literary work, text	3.0	Aristotle's 'Nicomachean Ethics' is a philosophical treatise discussing ethical principles and social norms.	English	grc; lat; eng; deu	Harris Rackham	1926	599000	104386	418	tlg0086/tlg010/tlg0086.tlg010.perseus-eng2.xml	D_contemporary_treatise
tlg0086.tlg034.perseus-eng2	tlg0086.tlg034	Aristotle	Poetics	Q264714	Poetics	Q868	-348	-348	Late Classical (354–165 BCE)	treatise		written work	3.0	Aristotle's 'Poetics' is a treatise on literary theory, reflecting contemporary artistic and cultural norms.	English	eng; fre; lat; grc	William Hamilton Fyfe	1939	114626	20051	80	tlg0086/tlg034/tlg0086.tlg034.perseus-eng2.xml	D_contemporary_treatise
tlg0086.tlg035.perseus-eng2	tlg0086.tlg035	Aristotle	Politics	Q69539	Politics	Q868	-348	-348	Late Classical (354–165 BCE)	treatise		literary work	3.0	Aristotle's 'Politics' is a philosophical treatise directly discussing political systems and social rules of his era.	English	grc; eng	Harris Rackham	1944	607371	106476	426	tlg0086/tlg035/tlg0086.tlg035.perseus-eng2.xml	D_contemporary_treatise
tlg0086.tlg038.perseus-eng2	tlg0086.tlg038	Aristotle	"The ""Art"" of Rhetoric"	Q1896045	Rhetoric	Q868	-348	-348	Late Classical (354–165 BCE)	treatise		written work	3.0	Aristotle's 'Rhetoric' is a treatise on the art of persuasion, reflecting contemporary social and political practices.	English	eng; grc; lat; deu; fre; ita; xgreek	John Henry Freese	1926	462522	80722	323	tlg0086/tlg038/tlg0086.tlg038.perseus-eng2.xml	D_contemporary_treatise
tlg0014.tlg022.perseus-eng2	tlg0014.tlg022	Demosthenes	Against Androtion	Q4691027	Against Androtion	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'Against Androtion' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	James Herbert Vince	1935	45733	8330	33	tlg0014/tlg022/tlg0014.tlg022.perseus-eng2.xml	B_oration
tlg0014.tlg033.perseus-eng2	tlg0014.tlg033	Demosthenes	Against Apaturius	Q87738406	Against Apatourius	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Apatourius' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1936	22196	4017	16	tlg0014/tlg033/tlg0014.tlg033.perseus-eng2.xml	B_oration
tlg0014.tlg027.perseus-eng2	tlg0014.tlg027	Demosthenes	Against Aphobus I	Q30916226	Against Aphobus I	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'Against Aphobus I' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1936	40961	7483	30	tlg0014/tlg027/tlg0014.tlg027.perseus-eng2.xml	B_oration
tlg0014.tlg028.perseus-eng2	tlg0014.tlg028	Demosthenes	Against Aphobus II	Q30916226	Against Aphobus I	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'Against Aphobus I' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1936	15113	2757	11	tlg0014/tlg028/tlg0014.tlg028.perseus-eng2.xml	B_oration
tlg0014.tlg029.perseus-eng2	tlg0014.tlg029	Demosthenes	Against Aphobus III	Q30916226	Against Aphobus I	Q117253	-348	-348	Late Classical (354–165 BCE)			oration, literary work	4.0	Demosthenes' 'Against Aphobus I' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	Augustus Taber Murray	1936	36061	6619	26	tlg0014/tlg029/tlg0014.tlg029.perseus-eng2.xml	B_oration
tlg0014.tlg023.perseus-eng2	tlg0014.tlg023	Demosthenes	Against Aristocrates	Q87738403	Against Aristocrates	Q117253	-348	-348	Late Classical (354–165 BCE)			literary work, oration	4.0	Demosthenes' 'Against Aristocrates' is a legal oration that invokes specific contemporary laws and legal procedures.	English	eng; grc	James Herbert Vince	1935	128123	22770	91	tlg0014/tlg023/tlg0014.tlg023.perseus-eng2.xml	B_oration
